GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00001;1994-02-12;12:48;0.0;Alk-Tot;Alk-T-D1067-B;;139.4;mg/l;Fair;
ZAF00001;1994-01-29;13:03;0.0;Alk-Tot;Alk-T-D1067-B;;150.0;mg/l;Fair;
ZAF00001;1994-01-15;13:21;0.0;Alk-Tot;Alk-T-D1067-B;;168.6;mg/l;Fair;
ZAF00001;1994-01-01;09:36;0.0;Alk-Tot;Alk-T-D1067-B;;182.9;mg/l;Fair;
ZAF00001;1993-12-18;12:56;0.0;Alk-Tot;Alk-T-D1067-B;;198.1;mg/l;Fair;
ZAF00001;1993-12-04;09:41;0.0;Alk-Tot;Alk-T-D1067-B;;214.6;mg/l;Fair;
ZAF00001;1993-11-20;13:27;0.0;Alk-Tot;Alk-T-D1067-B;;198.8;mg/l;Fair;
ZAF00001;1993-10-30;09:28;0.0;Alk-Tot;Alk-T-D1067-B;;183.3;mg/l;Fair;
ZAF00001;1993-10-30;08:50;0.0;Alk-Tot;Alk-T-D1067-B;;185.8;mg/l;Fair;
ZAF00001;1993-10-16;10:30;0.0;Alk-Tot;Alk-T-D1067-B;;173.7;mg/l;Fair;
ZAF00001;1993-10-02;10:47;0.0;Alk-Tot;Alk-T-D1067-B;;167.6;mg/l;Fair;
ZAF00001;1993-09-18;09:21;0.0;Alk-Tot;Alk-T-D1067-B;;166.3;mg/l;Fair;
ZAF00001;1993-08-28;09:29;0.0;Alk-Tot;Alk-T-D1067-B;;165.3;mg/l;Fair;
ZAF00001;1993-08-28;13:09;0.0;Alk-Tot;Alk-T-D1067-B;;164.4;mg/l;Fair;
ZAF00001;1993-08-14;13:44;0.0;Alk-Tot;Alk-T-D1067-B;;159.6;mg/l;Fair;
ZAF00001;1993-07-31;12:57;0.0;Alk-Tot;Alk-T-D1067-B;;161.9;mg/l;Fair;
ZAF00001;1993-07-17;12:46;0.0;Alk-Tot;Alk-T-D1067-B;;154.4;mg/l;Fair;
ZAF00001;1993-07-03;13:15;0.0;Alk-Tot;Alk-T-D1067-B;;151.8;mg/l;Fair;
ZAF00001;1993-06-06;12:46;0.0;Alk-Tot;Alk-T-D1067-B;;149.4;mg/l;Fair;
ZAF00001;1993-05-23;12:50;0.0;Alk-Tot;Alk-T-D1067-B;;158.2;mg/l;Fair;
ZAF00001;1993-05-08;12:35;0.0;Alk-Tot;Alk-T-D1067-B;;133.6;mg/l;Fair;
ZAF00001;1993-04-17;12:28;0.0;Alk-Tot;Alk-T-D1067-B;;140.4;mg/l;Fair;
ZAF00001;1993-04-03;13:22;0.0;Alk-Tot;Alk-T-D1067-B;;134.6;mg/l;Fair;
ZAF00001;1993-03-27;12:50;0.0;Alk-Tot;Alk-T-D1067-B;;133.4;mg/l;Fair;
ZAF00001;1993-04-10;12:56;0.0;Alk-Tot;Alk-T-D1067-B;;136.0;mg/l;Fair;
ZAF00001;1993-05-02;09:08;0.0;Alk-Tot;Alk-T-D1067-B;;127.8;mg/l;Fair;
ZAF00001;1993-05-15;13:26;0.0;Alk-Tot;Alk-T-D1067-B;;151.9;mg/l;Fair;
ZAF00001;1993-05-29;12:59;0.0;Alk-Tot;Alk-T-D1067-B;;153.6;mg/l;Fair;
ZAF00001;1993-06-19;12:00;0.0;Alk-Tot;Alk-T-D1067-B;;149.0;mg/l;Fair;
ZAF00001;1993-07-10;13:22;0.0;Alk-Tot;Alk-T-D1067-B;;150.8;mg/l;Fair;
ZAF00001;1993-07-24;13:30;0.0;Alk-Tot;Alk-T-D1067-B;;158.8;mg/l;Fair;
ZAF00001;1993-08-07;13:17;0.0;Alk-Tot;Alk-T-D1067-B;;162.1;mg/l;Fair;
ZAF00001;1993-08-21;12:52;0.0;Alk-Tot;Alk-T-D1067-B;;162.4;mg/l;Fair;
ZAF00001;1993-09-11;07:55;0.0;Alk-Tot;Alk-T-D1067-B;;166.6;mg/l;Fair;
ZAF00001;1993-09-25;11:17;0.0;Alk-Tot;Alk-T-D1067-B;;166.7;mg/l;Fair;
ZAF00001;1993-10-09;05:27;0.0;Alk-Tot;Alk-T-D1067-B;;172.0;mg/l;Fair;
ZAF00001;1993-10-23;10:11;0.0;Alk-Tot;Alk-T-D1067-B;;175.2;mg/l;Fair;
ZAF00001;1993-11-13;08:22;0.0;Alk-Tot;Alk-T-D1067-B;;198.4;mg/l;Fair;
ZAF00001;1993-11-27;14:04;0.0;Alk-Tot;Alk-T-D1067-B;;200.8;mg/l;Fair;
ZAF00001;1993-12-11;10:39;0.0;Alk-Tot;Alk-T-D1067-B;;199.7;mg/l;Fair;
ZAF00001;1993-12-26;17:24;0.0;Alk-Tot;Alk-T-D1067-B;;186.8;mg/l;Fair;
ZAF00001;1994-01-08;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;172.7;mg/l;Fair;
ZAF00001;1994-01-21;13:05;0.0;Alk-Tot;Alk-T-D1067-B;;132.6;mg/l;Fair;
ZAF00001;1994-02-05;12:40;0.0;Alk-Tot;Alk-T-D1067-B;;144.1;mg/l;Fair;
ZAF00001;1994-02-19;12:38;0.0;Alk-Tot;Alk-T-D1067-B;;134.9;mg/l;Fair;
ZAF00001;1994-03-05;12:16;0.0;Alk-Tot;Alk-T-D1067-B;;127.0;mg/l;Fair;
ZAF00001;1994-03-19;13:33;0.0;Alk-Tot;Alk-T-D1067-B;;133.7;mg/l;Fair;
ZAF00001;1994-04-02;12:44;0.0;Alk-Tot;Alk-T-D1067-B;;133.4;mg/l;Fair;
ZAF00001;1994-04-16;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;140.5;mg/l;Fair;
ZAF00001;1994-04-30;12:39;0.0;Alk-Tot;Alk-T-D1067-B;;139.5;mg/l;Fair;
ZAF00001;1994-05-14;12:53;0.0;Alk-Tot;Alk-T-D1067-B;;130.3;mg/l;Fair;
ZAF00001;1994-05-28;13:22;0.0;Alk-Tot;Alk-T-D1067-B;;123.3;mg/l;Fair;
ZAF00001;1994-06-11;12:41;0.0;Alk-Tot;Alk-T-D1067-B;;103.4;mg/l;Fair;
ZAF00001;1994-06-25;12:01;0.0;Alk-Tot;Alk-T-D1067-B;;91.1;mg/l;Fair;
ZAF00001;1994-07-09;11:54;0.0;Alk-Tot;Alk-T-D1067-B;;90.8;mg/l;Fair;
ZAF00001;1994-07-30;11:20;0.0;Alk-Tot;Alk-T-D1067-B;;91.3;mg/l;Fair;
ZAF00001;1994-08-13;13:03;0.0;Alk-Tot;Alk-T-D1067-B;;111.7;mg/l;Fair;
ZAF00001;1994-08-27;11:25;0.0;Alk-Tot;Alk-T-D1067-B;;117.5;mg/l;Fair;
ZAF00001;1994-10-08;09:28;0.0;Alk-Tot;Alk-T-D1067-B;;134.8;mg/l;Fair;
ZAF00001;1994-10-22;11:43;0.0;Alk-Tot;Alk-T-D1067-B;;133.9;mg/l;Fair;
ZAF00001;1994-11-05;10:23;0.0;Alk-Tot;Alk-T-D1067-B;;132.2;mg/l;Fair;
ZAF00001;1994-11-19;11:12;0.0;Alk-Tot;Alk-T-D1067-B;;138.2;mg/l;Fair;
ZAF00001;1994-12-03;10:39;0.0;Alk-Tot;Alk-T-D1067-B;;146.0;mg/l;Fair;
ZAF00001;1994-12-17;13:59;0.0;Alk-Tot;Alk-T-D1067-B;;145.3;mg/l;Fair;
ZAF00001;1994-12-31;09:33;0.0;Alk-Tot;Alk-T-D1067-B;;128.9;mg/l;Fair;
ZAF00001;1995-01-14;13:53;0.0;Alk-Tot;Alk-T-D1067-B;;131.5;mg/l;Fair;
ZAF00001;1995-01-28;09:42;0.0;Alk-Tot;Alk-T-D1067-B;;140.4;mg/l;Fair;
ZAF00001;1995-02-11;10:15;0.0;Alk-Tot;Alk-T-D1067-B;;139.2;mg/l;Fair;
ZAF00001;1995-02-25;09:00;0.0;Alk-Tot;Alk-T-D1067-B;;133.6;mg/l;Fair;
ZAF00001;1995-03-11;13:17;0.0;Alk-Tot;Alk-T-D1067-B;;140.0;mg/l;Fair;
ZAF00001;1995-03-25;11:28;0.0;Alk-Tot;Alk-T-D1067-B;;135.8;mg/l;Fair;
ZAF00001;1995-04-08;10:30;0.0;Alk-Tot;Alk-T-D1067-B;;150.5;mg/l;Fair;
ZAF00001;1995-04-22;11:43;0.0;Alk-Tot;Alk-T-D1067-B;;128.5;mg/l;Fair;
ZAF00001;1995-05-06;13:08;0.0;Alk-Tot;Alk-T-D1067-B;;132.2;mg/l;Fair;
ZAF00001;1995-05-20;09:41;0.0;Alk-Tot;Alk-T-D1067-B;;132.6;mg/l;Fair;
ZAF00001;1995-06-03;10:21;0.0;Alk-Tot;Alk-T-D1067-B;;145.7;mg/l;Fair;
ZAF00001;1995-06-17;10:36;0.0;Alk-Tot;Alk-T-D1067-B;;144.8;mg/l;Fair;
ZAF00001;1995-07-01;09:26;0.0;Alk-Tot;Alk-T-D1067-B;;140.9;mg/l;Fair;
ZAF00001;1995-07-15;09:30;0.0;Alk-Tot;Alk-T-D1067-B;;145.5;mg/l;Fair;
ZAF00001;1995-08-05;15:59;0.0;Alk-Tot;Alk-T-D1067-B;;151.1;mg/l;Fair;
ZAF00001;1995-08-19;13:03;0.0;Alk-Tot;Alk-T-D1067-B;;146.8;mg/l;Fair;
ZAF00001;1995-09-02;09:35;0.0;Alk-Tot;Alk-T-D1067-B;;145.3;mg/l;Fair;
ZAF00001;1995-09-16;10:36;0.0;Alk-Tot;Alk-T-D1067-B;;154.0;mg/l;Fair;
ZAF00001;1995-09-30;08:41;0.0;Alk-Tot;Alk-T-D1067-B;;157.5;mg/l;Fair;
ZAF00001;1995-10-14;09:24;0.0;Alk-Tot;Alk-T-D1067-B;;169.1;mg/l;Fair;
ZAF00001;1995-10-28;07:25;0.0;Alk-Tot;Alk-T-D1067-B;;180.4;mg/l;Fair;
ZAF00001;1995-11-11;07:44;0.0;Alk-Tot;Alk-T-D1067-B;;182.3;mg/l;Fair;
ZAF00001;1995-11-25;07:26;0.0;Alk-Tot;Alk-T-D1067-B;;181.2;mg/l;Fair;
ZAF00001;1995-12-09;06:58;0.0;Alk-Tot;Alk-T-D1067-B;;173.7;mg/l;Fair;
ZAF00001;1995-12-23;07:51;0.0;Alk-Tot;Alk-T-D1067-B;;150.1;mg/l;Fair;
ZAF00001;1996-01-04;07:20;0.0;Alk-Tot;Alk-T-D1067-B;;102.2;mg/l;Fair;
ZAF00001;1996-01-13;08:57;0.0;Alk-Tot;Alk-T-D1067-B;;144.5;mg/l;Fair;
ZAF00001;1996-02-03;08:36;0.0;Alk-Tot;Alk-T-D1067-B;;126.7;mg/l;Fair;
ZAF00001;1996-02-16;09:05;0.0;Alk-Tot;Alk-T-D1067-B;;76.9;mg/l;Fair;
ZAF00001;1996-02-24;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;104.5;mg/l;Fair;
ZAF00001;1996-03-09;09:20;0.0;Alk-Tot;Alk-T-D1067-B;;80.9;mg/l;Fair;
ZAF00001;1996-03-31;09:05;0.0;Alk-Tot;Alk-T-D1067-B;;109.0;mg/l;Fair;
ZAF00001;1996-04-13;09:35;0.0;Alk-Tot;Alk-T-D1067-B;;96.5;mg/l;Fair;
ZAF00001;1996-04-27;09:36;0.0;Alk-Tot;Alk-T-D1067-B;;124.1;mg/l;Fair;
ZAF00001;1996-05-11;08:58;0.0;Alk-Tot;Alk-T-D1067-B;;91.5;mg/l;Fair;
ZAF00001;1996-06-01;11:00;0.0;Alk-Tot;Alk-T-D1067-B;;119.0;mg/l;Fair;
ZAF00001;1996-06-15;08:52;0.0;Alk-Tot;Alk-T-D1067-B;;132.4;mg/l;Fair;
ZAF00001;1996-06-29;08:45;0.0;Alk-Tot;Alk-T-D1067-B;;130.1;mg/l;Fair;
ZAF00001;1996-07-13;08:31;0.0;Alk-Tot;Alk-T-D1067-B;;122.9;mg/l;Fair;
ZAF00001;1996-07-29;17:50;0.0;Alk-Tot;Alk-T-D1067-B;;130.5;mg/l;Fair;
ZAF00001;1996-08-10;08:35;0.0;Alk-Tot;Alk-T-D1067-B;;132.8;mg/l;Fair;
ZAF00001;1996-08-24;08:45;0.0;Alk-Tot;Alk-T-D1067-B;;113.9;mg/l;Fair;
ZAF00001;1996-09-07;08:30;0.0;Alk-Tot;Alk-T-D1067-B;;131.1;mg/l;Fair;
ZAF00001;1996-09-21;08:10;0.0;Alk-Tot;Alk-T-D1067-B;;148.6;mg/l;Fair;
ZAF00001;1996-10-05;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;158.8;mg/l;Fair;
ZAF00001;1996-10-19;07:56;0.0;Alk-Tot;Alk-T-D1067-B;;146.6;mg/l;Fair;
ZAF00001;1996-11-02;07:57;0.0;Alk-Tot;Alk-T-D1067-B;;146.0;mg/l;Fair;
ZAF00001;1996-11-16;07:33;0.0;Alk-Tot;Alk-T-D1067-B;;146.3;mg/l;Fair;
ZAF00001;1996-11-30;07:23;0.0;Alk-Tot;Alk-T-D1067-B;;114.3;mg/l;Fair;
ZAF00001;1996-12-14;07:54;0.0;Alk-Tot;Alk-T-D1067-B;;99.6;mg/l;Fair;
ZAF00001;1996-12-28;12:44;0.0;Alk-Tot;Alk-T-D1067-B;;115.2;mg/l;Fair;
ZAF00001;1997-01-18;08:05;0.0;Alk-Tot;Alk-T-D1067-B;;102.8;mg/l;Fair;
ZAF00001;1997-02-01;07:04;0.0;Alk-Tot;Alk-T-D1067-B;;104.6;mg/l;Fair;
ZAF00001;1997-02-22;13:40;0.0;Alk-Tot;Alk-T-D1067-B;;94.7;mg/l;Fair;
ZAF00001;1997-03-08;12:25;0.0;Alk-Tot;Alk-T-D1067-B;;102.1;mg/l;Fair;
ZAF00001;1997-03-22;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;108.1;mg/l;Fair;
ZAF00001;1997-04-05;08:30;0.0;Alk-Tot;Alk-T-D1067-B;;89.3;mg/l;Fair;
ZAF00001;1997-04-26;08:06;0.0;Alk-Tot;Alk-T-D1067-B;;89.4;mg/l;Fair;
ZAF00001;1997-05-10;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;84.0;mg/l;Fair;
ZAF00001;1997-05-24;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;94.4;mg/l;Fair;
ZAF00001;1997-08-01;17:30;0.0;Alk-Tot;Alk-T-D1067-B;;109.6;mg/l;Fair;
ZAF00001;1997-08-01;08:30;0.0;Alk-Tot;Alk-T-D1067-B;;118.3;mg/l;Fair;
ZAF00001;1997-08-23;08:20;0.0;Alk-Tot;Alk-T-D1067-B;;141.7;mg/l;Fair;
ZAF00001;1997-09-06;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;138.4;mg/l;Fair;
ZAF00001;1997-09-20;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;151.8;mg/l;Fair;
ZAF00001;1997-10-01;07:02;0.0;Alk-Tot;Alk-T-D1067-B;;147.2;mg/l;Fair;
ZAF00001;1997-10-08;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;157.4;mg/l;Fair;
ZAF00001;1997-10-15;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;154.8;mg/l;Fair;
ZAF00001;1999-05-01;08:08;0.0;Alk-Tot;Alk-T-D1067-B;;129.1;mg/l;Fair;
ZAF00001;1999-04-10;08:20;0.0;Alk-Tot;Alk-T-D1067-B;;132.4;mg/l;Fair;
ZAF00001;1999-03-27;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;138.3;mg/l;Fair;
ZAF00001;1999-03-13;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;137.24;mg/l;Fair;
ZAF00001;1999-02-27;07:40;0.0;Alk-Tot;Alk-T-D1067-B;;130.06;mg/l;Fair;
ZAF00001;1999-02-13;07:50;0.0;Alk-Tot;Alk-T-D1067-B;;129.2;mg/l;Fair;
ZAF00001;1999-01-30;07:19;0.0;Alk-Tot;Alk-T-D1067-B;;120.1;mg/l;Fair;
ZAF00001;1999-01-16;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;122.3;mg/l;Fair;
ZAF00001;1999-01-02;06:55;0.0;Alk-Tot;Alk-T-D1067-B;;118.6;mg/l;Fair;
ZAF00001;1998-12-19;06:44;0.0;Alk-Tot;Alk-T-D1067-B;;119.5;mg/l;Fair;
ZAF00001;1998-12-05;10:33;0.0;Alk-Tot;Alk-T-D1067-B;;124.8;mg/l;Fair;
ZAF00001;1998-11-21;06:45;0.0;Alk-Tot;Alk-T-D1067-B;;136.2;mg/l;Fair;
ZAF00001;1998-11-07;06:25;0.0;Alk-Tot;Alk-T-D1067-B;;138.3;mg/l;Fair;
ZAF00001;1998-10-24;07:25;0.0;Alk-Tot;Alk-T-D1067-B;;112.8;mg/l;Fair;
ZAF00001;1998-10-10;07:55;0.0;Alk-Tot;Alk-T-D1067-B;;106.1;mg/l;Fair;
ZAF00001;1998-09-26;07:45;0.0;Alk-Tot;Alk-T-D1067-B;;90.3;mg/l;Fair;
ZAF00001;1998-09-12;07:50;0.0;Alk-Tot;Alk-T-D1067-B;;96.5;mg/l;Fair;
ZAF00001;1998-08-29;08:40;0.0;Alk-Tot;Alk-T-D1067-B;;101.1;mg/l;Fair;
ZAF00001;1998-08-15;08:25;0.0;Alk-Tot;Alk-T-D1067-B;;125.0;mg/l;Fair;
ZAF00001;1998-08-01;08:20;0.0;Alk-Tot;Alk-T-D1067-B;;135.7;mg/l;Fair;
ZAF00001;1998-07-20;10:15;0.0;Alk-Tot;Alk-T-D1067-B;;127.9;mg/l;Fair;
ZAF00001;1998-06-27;08:00;0.0;Alk-Tot;Alk-T-D1067-B;;111.4;mg/l;Fair;
ZAF00001;1998-06-13;08:25;0.0;Alk-Tot;Alk-T-D1067-B;;110.9;mg/l;Fair;
ZAF00001;1998-05-30;09:04;0.0;Alk-Tot;Alk-T-D1067-B;;130.8;mg/l;Fair;
ZAF00001;1998-05-16;08:26;0.0;Alk-Tot;Alk-T-D1067-B;;111.8;mg/l;Fair;
ZAF00001;1998-05-02;07:25;0.0;Alk-Tot;Alk-T-D1067-B;;91.4;mg/l;Fair;
ZAF00001;1998-04-18;08:20;0.0;Alk-Tot;Alk-T-D1067-B;;91.3;mg/l;Fair;
ZAF00001;1998-03-28;08:04;0.0;Alk-Tot;Alk-T-D1067-B;;88.4;mg/l;Fair;
ZAF00001;1998-03-14;08:10;0.0;Alk-Tot;Alk-T-D1067-B;;96.2;mg/l;Fair;
ZAF00001;1998-02-28;07:50;0.0;Alk-Tot;Alk-T-D1067-B;;125.7;mg/l;Fair;
ZAF00001;1998-02-14;07:30;0.0;Alk-Tot;Alk-T-D1067-B;;105.6;mg/l;Fair;
ZAF00001;1998-01-31;07:25;0.0;Alk-Tot;Alk-T-D1067-B;;122.6;mg/l;Fair;
ZAF00001;1998-01-17;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;110.1;mg/l;Fair;
ZAF00001;1998-01-03;06:55;0.0;Alk-Tot;Alk-T-D1067-B;;123.9;mg/l;Fair;
ZAF00001;1997-12-20;07:35;0.0;Alk-Tot;Alk-T-D1067-B;;127.2;mg/l;Fair;
ZAF00001;1997-12-06;07:00;0.0;Alk-Tot;Alk-T-D1067-B;;137.3;mg/l;Fair;
ZAF00001;1997-11-22;06:50;0.0;Alk-Tot;Alk-T-D1067-B;;146.1;mg/l;Fair;
ZAF00001;1997-10-25;07:30;0.0;Alk-Tot;Alk-T-D1067-B;;140.4;mg/l;Fair;
ZAF00001;1997-11-29;06:50;0.0;Alk-Tot;Alk-T-D1067-B;;141.5;mg/l;Fair;
ZAF00001;1997-12-13;15:03;0.0;Alk-Tot;Alk-T-D1067-B;;128.4;mg/l;Fair;
ZAF00001;1997-12-27;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;107.1;mg/l;Fair;
ZAF00001;1998-01-10;08:05;0.0;Alk-Tot;Alk-T-D1067-B;;130.9;mg/l;Fair;
ZAF00001;1998-01-24;07:35;0.0;Alk-Tot;Alk-T-D1067-B;;110.7;mg/l;Fair;
ZAF00001;1998-02-07;07:50;0.0;Alk-Tot;Alk-T-D1067-B;;127.6;mg/l;Fair;
ZAF00001;1998-02-21;07:55;0.0;Alk-Tot;Alk-T-D1067-B;;118.9;mg/l;Fair;
ZAF00001;1998-03-07;08:10;0.0;Alk-Tot;Alk-T-D1067-B;;97.7;mg/l;Fair;
ZAF00001;1998-03-21;06:20;0.0;Alk-Tot;Alk-T-D1067-B;;88.7;mg/l;Fair;
ZAF00001;1998-04-11;08:30;0.0;Alk-Tot;Alk-T-D1067-B;;94.4;mg/l;Fair;
ZAF00001;1998-04-25;07:40;0.0;Alk-Tot;Alk-T-D1067-B;;90.5;mg/l;Fair;
ZAF00001;1998-05-09;08:45;0.0;Alk-Tot;Alk-T-D1067-B;;104.4;mg/l;Fair;
ZAF00001;1998-05-23;08:33;0.0;Alk-Tot;Alk-T-D1067-B;;116.0;mg/l;Fair;
ZAF00001;1998-06-06;07:45;0.0;Alk-Tot;Alk-T-D1067-B;;127.8;mg/l;Fair;
ZAF00001;1998-06-20;08:40;0.0;Alk-Tot;Alk-T-D1067-B;;113.2;mg/l;Fair;
ZAF00001;1998-07-04;14:35;0.0;Alk-Tot;Alk-T-D1067-B;;116.7;mg/l;Fair;
ZAF00001;1998-07-25;08:25;0.0;Alk-Tot;Alk-T-D1067-B;;130.5;mg/l;Fair;
ZAF00001;1998-08-08;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;130.8;mg/l;Fair;
ZAF00001;1998-08-22;08:20;0.0;Alk-Tot;Alk-T-D1067-B;;111.2;mg/l;Fair;
ZAF00001;1998-09-05;07:47;0.0;Alk-Tot;Alk-T-D1067-B;;91.5;mg/l;Fair;
ZAF00001;1998-09-19;07:52;0.0;Alk-Tot;Alk-T-D1067-B;;94.4;mg/l;Fair;
ZAF00001;1998-10-03;07:50;0.0;Alk-Tot;Alk-T-D1067-B;;99.6;mg/l;Fair;
ZAF00001;1998-10-17;07:20;0.0;Alk-Tot;Alk-T-D1067-B;;107.9;mg/l;Fair;
ZAF00001;1998-10-31;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;131.2;mg/l;Fair;
ZAF00001;1998-11-14;06:35;0.0;Alk-Tot;Alk-T-D1067-B;;135.5;mg/l;Fair;
ZAF00001;1998-11-28;06:35;0.0;Alk-Tot;Alk-T-D1067-B;;134.8;mg/l;Fair;
ZAF00001;1998-12-12;07:10;0.0;Alk-Tot;Alk-T-D1067-B;;121.1;mg/l;Fair;
ZAF00001;1998-12-26;06:40;0.0;Alk-Tot;Alk-T-D1067-B;;119.8;mg/l;Fair;
ZAF00001;1999-01-09;10:30;0.0;Alk-Tot;Alk-T-D1067-B;;117.0;mg/l;Fair;
ZAF00001;1999-01-23;07:22;0.0;Alk-Tot;Alk-T-D1067-B;;118.2;mg/l;Fair;
ZAF00001;1999-02-06;09:10;0.0;Alk-Tot;Alk-T-D1067-B;;126.6;mg/l;Fair;
ZAF00001;1999-02-20;07:38;0.0;Alk-Tot;Alk-T-D1067-B;;126.21;mg/l;Fair;
ZAF00001;1999-03-06;07:55;0.0;Alk-Tot;Alk-T-D1067-B;;135.02;mg/l;Fair;
ZAF00001;1999-03-20;08:05;0.0;Alk-Tot;Alk-T-D1067-B;;143.8;mg/l;Fair;
ZAF00001;1999-04-03;08:35;0.0;Alk-Tot;Alk-T-D1067-B;;138.0;mg/l;Fair;
ZAF00001;1999-04-17;08:15;0.0;Alk-Tot;Alk-T-D1067-B;;135.2;mg/l;Fair;
ZAF00001;1999-05-08;08:10;0.0;Alk-Tot;Alk-T-D1067-B;;130.6;mg/l;Fair;
ZAF00001;2005-03-17;17:30;0.0;Alk-Tot;Alk-T-D1067-B;;111.633;mg/l;Fair;
ZAF00001;2005-03-03;17:00;0.0;Alk-Tot;Alk-T-D1067-B;;128.638;mg/l;Fair;
ZAF00001;2005-02-17;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;135.585;mg/l;Fair;
ZAF00001;2005-02-03;17:15;0.0;Alk-Tot;Alk-T-D1067-B;;132.261;mg/l;Fair;
ZAF00001;2005-01-20;16:53;0.0;Alk-Tot;Alk-T-D1067-B;;133.121;mg/l;Fair;
ZAF00001;2005-01-06;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;137.202;mg/l;Fair;
ZAF00001;2004-12-23;17:30;0.0;Alk-Tot;Alk-T-D1067-B;;141.065;mg/l;Fair;
ZAF00001;2004-12-09;16:45;0.0;Alk-Tot;Alk-T-D1067-B;;144.883;mg/l;Fair;
ZAF00001;2004-11-30;18:30;0.0;Alk-Tot;Alk-T-D1067-B;;145.902;mg/l;Fair;
ZAF00001;2004-11-11;17:10;0.0;Alk-Tot;Alk-T-D1067-B;;141.305;mg/l;Fair;
ZAF00001;2003-10-30;06:12;0.0;Alk-Tot;Alk-T-D1067-B;;159.36;mg/l;Fair;
ZAF00001;2003-10-16;06:12;0.0;Alk-Tot;Alk-T-D1067-B;;152.64;mg/l;Fair;
ZAF00001;2003-10-02;06:05;0.0;Alk-Tot;Alk-T-D1067-B;;156.09;mg/l;Fair;
ZAF00001;2003-09-20;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;143.09;mg/l;Fair;
ZAF00001;2003-09-11;06:20;0.0;Alk-Tot;Alk-T-D1067-B;;157.53;mg/l;Fair;
ZAF00001;2003-08-21;06:07;0.0;Alk-Tot;Alk-T-D1067-B;;143.68;mg/l;Fair;
ZAF00001;2003-08-07;06:13;0.0;Alk-Tot;Alk-T-D1067-B;;152.12;mg/l;Fair;
ZAF00001;2003-07-24;06:08;0.0;Alk-Tot;Alk-T-D1067-B;;137.16;mg/l;Fair;
ZAF00001;2003-07-10;17:30;0.0;Alk-Tot;Alk-T-D1067-B;;140.86;mg/l;Fair;
ZAF00001;2003-06-26;06:51;0.0;Alk-Tot;Alk-T-D1067-B;;135.06;mg/l;Fair;
ZAF00001;2003-06-12;17:30;0.0;Alk-Tot;Alk-T-D1067-B;;130.55;mg/l;Fair;
ZAF00001;2003-05-30;07:05;0.0;Alk-Tot;Alk-T-D1067-B;;129.27;mg/l;Fair;
ZAF00001;2003-05-16;07:30;0.0;Alk-Tot;Alk-T-D1067-B;;126.12;mg/l;Fair;
ZAF00001;2003-05-02;07:00;0.0;Alk-Tot;Alk-T-D1067-B;;119.68;mg/l;Fair;
ZAF00001;2003-04-17;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;124.75;mg/l;Fair;
ZAF00001;2003-04-04;10:00;0.0;Alk-Tot;Alk-T-D1067-B;;135.18;mg/l;Fair;
ZAF00001;2003-03-21;07:30;0.0;Alk-Tot;Alk-T-D1067-B;;130.23;mg/l;Fair;
ZAF00001;2003-03-07;07:00;0.0;Alk-Tot;Alk-T-D1067-B;;129.41;mg/l;Fair;
ZAF00001;2003-02-21;07:25;0.0;Alk-Tot;Alk-T-D1067-B;;131.06;mg/l;Fair;
ZAF00001;2003-02-07;06:40;0.0;Alk-Tot;Alk-T-D1067-B;;130.88;mg/l;Fair;
ZAF00001;2003-01-24;06:10;0.0;Alk-Tot;Alk-T-D1067-B;;111.52;mg/l;Fair;
ZAF00001;2003-01-10;06:10;0.0;Alk-Tot;Alk-T-D1067-B;;108.89;mg/l;Fair;
ZAF00001;2002-12-27;06:50;0.0;Alk-Tot;Alk-T-D1067-B;;116.79;mg/l;Fair;
ZAF00001;2002-12-13;07:05;0.0;Alk-Tot;Alk-T-D1067-B;;109.46;mg/l;Fair;
ZAF00001;2002-11-29;06:00;0.0;Alk-Tot;Alk-T-D1067-B;;97.673;mg/l;Fair;
ZAF00001;2002-11-15;05:50;0.0;Alk-Tot;Alk-T-D1067-B;;90.625;mg/l;Fair;
